gene,logFC,P.Value,adj.P.Val
HOXA11-AS1,1.68070160192232,5.2424441970994e-05,0.00040246852158922977
DPRX,-0.60264688240059,5.26113669039884e-05,0.00040369265028052505
ETHE1,0.613580837494886,5.26302608382747e-05,0.00040372878601479655
XLOC_009934,0.830641882974961,5.28127829426722e-05,0.0004048153534479005
BRD4,-0.513192649025974,5.3123714925058e-05,0.0004069863749263828
HNF4A,0.550559473808735,5.35128664959277e-05,0.0004094340329555645
LOC100507800,-0.609852897288918,5.38921948523203e-05,0.00041190736601300103
SDS,0.66973982645394,5.41001892040284e-05,0.000413282131616321
XLOC_006297,-0.667301150236738,5.45250993456245e-05,0.0004162035375504449
GLIS2,-0.532916723315499,5.50095064666312e-05,0.00041968311942922065
CASP14L,1.21383267064728,5.65622264638631e-05,0.00043052336475524704
CXCL2,1.14827719288192,5.65820886398178e-05,0.00043056302976358506
ETV4,0.717113335077117,5.68183096809535e-05,0.00043202496375261616
XLOC_l2_012931,-0.576702178381848,5.70882552686189e-05,0.0004338024230289418
RHBDL2,0.504001819826306,5.70963581147389e-05,0.0004338024230289418
KIAA1841,0.51678423682285,5.72060135212371e-05,0.00043434115184403396
MSX1,0.790439866792033,5.75801707393179e-05,0.0004365689263496394
LOC389634,0.641235477694842,5.77362778784501e-05,0.0004371949843576118
MMP3,1.25357769467717,5.79546055707503e-05,0.0004386221860708755
FLJ22763,2.2141633809922,5.80886605976589e-05,0.00043929736429336073
TSPYL5,-0.586228625980858,5.83711040591932e-05,0.0004413197854621996
NAA15,0.51564520226757,5.90873656469814e-05,0.00044639061738650115
PSMB9,0.617562840093109,5.98046656221049e-05,0.00045065115725703047
PDZK1,1.48615654467193,6.02097834899149e-05,0.0004528909949325874
LOC100132057,0.553935258993973,6.07405081784012e-05,0.0004560659311054814
ZDBF2,-0.573836577027258,6.07580632561804e-05,0.0004560812165958186
NR5A2,0.705410977269242,6.08644898783626e-05,0.000456763439362952
NTN1,-0.572961046988391,6.14055368012028e-05,0.00046023614269669673
HCK,0.651907887629103,6.14438338441687e-05,0.00046040575956461747
MOGAT2,0.982375751017801,6.17642131758672e-05,0.00046245266160825106
LOC100507025,0.57479948648822,6.18516918184484e-05,0.000462989689037331
TFAP2B,-0.809026400606533,6.20083222610006e-05,0.00046380773087459554
C19orf45,0.623880419193132,6.30521706333272e-05,0.0004706571477196393
XLOC_005851,-0.929934680716025,6.40151089141939e-05,0.0004776024424397894
PDE3B,0.685249392515104,6.46627947230583e-05,0.0004818230758928087
ARHGAP11A,0.618238401371766,6.48739128846712e-05,0.0004830859913553787
HOXB3,0.613196779880124,6.48815981992541e-05,0.0004830859913553787
XLOC_003824,-0.800793164112261,6.5018343794147e-05,0.00048385897377118065
GATA5,-0.789276498679128,6.53807797849241e-05,0.0004859409095395421
NOD2,0.692379429000865,6.5478895131688e-05,0.0004865470973780144
ANKRD30BL,0.591407806900052,6.56388980643529e-05,0.0004874894961625482
LOC100506767,-0.500042172284951,6.57739085687064e-05,0.0004883687784277776
TMPRSS3,0.716449111491054,6.62746140888351e-05,0.0004915896917826063
P2RY6,0.68346936978427,6.6672101585808e-05,0.0004944132529406323
SLFN11,0.650051759572031,6.80848019875094e-05,0.0005039990329493517
XLOC_004607,-0.990451440821135,6.84889866389019e-05,0.0005066081901193176
ZNF300P1,-0.802925668513503,6.89093666374069e-05,0.0005093331153772923
AGT,0.911257055978935,6.96903739530726e-05,0.0005142005296843831
LOC100507149,-0.674142980748852,6.97856035165213e-05,0.0005147739247348212
MYO1A,0.597446762580601,7.09785689454593e-05,0.0005222170025513534
HOXA9,0.538822014167693,7.09900954536769e-05,0.0005222170025513534
CEMP1,-0.534597263966508,7.1638761085148e-05,0.0005264615930908551
KCNJ10,-0.74179549703354,7.22772081027154e-05,0.0005306670523817756
MLXIPL,0.951878032582128,7.26862516798703e-05,0.0005332260520139861
FAM20A,-0.841669739361926,7.29126259672835e-05,0.0005347532448032262
XLOC_l2_007427,0.507932041966161,7.37449467376086e-05,0.0005399628455362173
XLOC_004682,-0.656282439377173,7.375156056834e-05,0.0005399628455362173
XLOC_l2_003909,-0.773298413963849,7.38527082762349e-05,0.0005402486695545798
XLOC_l2_013120,1.04453328784696,7.40600525729505e-05,0.0005414121455258381
LOC100507210,0.719485425087424,7.42155046258766e-05,0.0005424136408717388
C9orf169,-0.646006014117371,7.45169534783825e-05,0.000544481409453681
PRICKLE2,-0.620977377882043,7.46488678326582e-05,0.0005451969928020621
KRT26,-0.65035078615289,7.53307064041721e-05,0.000549197348296425
TRIM58,0.897012231533923,7.54439808798075e-05,0.000549751477831833
XLOC_013968,0.825259927652762,7.56914745999755e-05,0.0005514182091085969
SUPT16H,0.515583219446289,7.60437767497813e-05,0.0005534359859144559
CRIP3,0.697440933753859,7.6962152466241e-05,0.0005594270929205764
LOC201651,1.00406161627259,7.75759769491555e-05,0.0005628768595279496
NEU4,1.22896925918844,7.76091273583521e-05,0.0005628768595279496
TFPI2,1.00957645254865,7.80003509983971e-05,0.0005652957620569405
SLITRK4,-0.752867540061971,7.83458140713028e-05,0.0005675195425012192
CARD9,0.510462009514261,7.87885564560467e-05,0.0005704454538384579
KIAA1211,0.737598673807949,7.91212538665574e-05,0.00057257212721753
LOC100507218,0.812947909028607,7.91579369104049e-05,0.0005726965657122056
RAMP1,-0.678388615165441,7.92681345194854e-05,0.0005732115987349008
FERD3L,-0.796996019623239,7.94435288923353e-05,0.0005741973504889203
PLEKHN1,0.706934174679568,7.98028466077108e-05,0.0005763691462539703
MILR1,0.745574841313835,8.07495550019862e-05,0.0005822050840035256
BHLHE41,0.670257272349099,8.15664541817445e-05,0.0005876624063479057
LOC157860,0.734500589104879,8.3318510530612e-05,0.0005999912735784429
DDX60,0.697488958399225,8.34717326890674e-05,0.0006009473983993906
SLC30A10,0.960698897940294,8.4095738996818e-05,0.0006049952454439382
GSTT2B,-0.879504069108934,8.43458314710983e-05,0.0006066459361900727
LY6H,-0.819568282164063,8.51686992541893e-05,0.0006118156278861194
XLOC_l2_012319,0.541166070251136,8.52028385389374e-05,0.0006119112949614595
XLOC_l2_000566,0.633844440142198,8.56784174613738e-05,0.0006147259112194466
LOC100505923,-0.7148145620868,8.59028020590519e-05,0.0006155843811049542
XLOC_012002,-0.749054251183074,8.79891260748522e-05,0.000628389899656806
PRSS12,0.614317063002008,8.92612914290163e-05,0.0006365471566406045
XLOC_l2_013730,0.542884223706076,8.95273674876915e-05,0.00063828973210293
CMTM2,0.84487149979197,8.96010932924979e-05,0.0006386604243705865
XLOC_003912,-0.704148145584092,8.99704125275935e-05,0.0006409819353602225
LOC100128398,-0.512887665296101,9.04305108345006e-05,0.0006441036966563993
KIF13A,0.674672530141165,9.12556970975122e-05,0.0006495089431585587
XLOC_005548,-0.733090647927882,9.25905697165825e-05,0.0006577354756661654
LOC100131170,-0.675929980862239,9.39094458393327e-05,0.0006662990811990123
LCTL,0.565408628071569,9.48979303442746e-05,0.0006718526564580924
LOC100507429,-0.543778624968001,9.49468264296122e-05,0.000672036930422313
XLOC_003345,-0.767652885137225,9.52394746084593e-05,0.0006734594994690573
SLC18A2,-0.604820536796476,9.53463092373662e-05,0.0006740527630184551
ISX,1.45828603525618,9.60991221974808e-05,0.0006788848565239341
SLC25A47,-0.888677688069953,9.62219391200482e-05,0.0006795891244556541
GMPR,-0.566115654675403,9.66180280349121e-05,0.0006820587576002874
SRPK3,-0.583686695902844,9.72068485868596e-05,0.0006858859222738608
ORAI2,0.501326209330548,9.72903134719953e-05,0.000686310065366058
XLOC_008151,0.511742103367371,9.75792482234257e-05,0.0006878529495778447
KREMEN2,0.684579162360032,9.79157382340032e-05,0.000689563315413584
NOS2,1.59648738771649,9.88251845921772e-05,0.0006951351184286509
ID4,-0.659643635184088,9.92748768809341e-05,0.0006981311514182559
CHP2,2.87867512676485,9.96368960913155e-05,0.0007001743429774222
C14orf34,1.12491996780744,0.0001001563867383,0.0007031523873543145
CA8,-0.500230829791731,0.0001003095132375,0.0007040592249877358
MTTP,2.17600383941656,0.0001009347146062,0.0007070963987716343
XLOC_009023,-0.652754215611573,0.0001011149374536,0.0007081901291435646
XLOC_l2_014191,-0.535936101310853,0.0001016464920098,0.0007112350255200007
LOC100653325,-0.673972394262546,0.0001019083859941,0.0007127281407888175
PACSIN3,-0.518096647998961,0.0001022603633346,0.0007150196425594157
XLOC_010813,-0.842821113381943,0.0001023309861416,0.0007153432494598813
ELOVL5,0.549301914678817,0.0001029754762315,0.0007186539207334644
MX1,0.543849410354383,0.0001032165403318,0.000719992330232836
XLOC_011721,-0.522672209314298,0.0001032888895058,0.0007203260286655079
TFRC,0.524322233208431,0.0001036424821062,0.0007226204659874271
HOXB5,0.808854508842452,0.0001050213544315,0.0007301555628182924
S100A12,0.997690377074386,0.0001051935824442,0.0007310070940813784
NWD1,-0.581537282536013,0.0001053776886621,0.0007319403248408875
LOC100134937,-0.510960259724477,0.0001060156104449,0.0007358494945098539
ZG16B,0.622578148807904,0.0001065254845768,0.0007390394099959864
CDT1,0.615487553096045,0.000106708557433,0.0007399601429544606
LOC723809,-0.668869965415863,0.0001067340617599,0.0007399623984430152
GPR172B,0.968488522586997,0.0001069461880407,0.0007410833704645346
PAX6,0.565596783564619,0.0001071314470025,0.000742192117989031
CCL3L3,0.740555013591997,0.0001077412582074,0.0007460650556548235
LRRC3B,-0.515367597736375,0.0001080634920296,0.0007481201186727644
NFAM1,0.759951104899078,0.0001103865728235,0.0007624067220063498
XLOC_013263,-0.732762421237479,0.0001109494013159,0.0007655743145977153
WDR76,0.509874619689922,0.0001115334534478,0.0007683415681959555
REEP6,0.808597953631478,0.0001115639303805,0.0007683714052079059
CTSL2,0.56826191128539,0.0001117406893822,0.0007694084769362919
OR52I2,-0.598010847493684,0.0001117919528516,0.0007695811455616821
LOC100507309,-0.546397826354009,0.0001127498315514,0.0007758117653084859
LOC100128792,-0.646614683511478,0.0001128387760877,0.0007760675958511798
XLOC_007506,-0.521189022662224,0.0001131614411485,0.0007775516559439135
ANXA9,0.688160465470772,0.0001140821455839,0.0007833285267335638
XLOC_l2_006821,0.51209700862773,0.0001154390790997,0.0007909824333369045
GUCY1B2,0.733932994036063,0.0001166531116779,0.0007987422287954625
P2RY2,0.726554160516835,0.0001174083724386,0.0008028203500962455
SSTR2,-0.716737434498811,0.0001177223665706,0.0008043768678857923
PROCR,0.526414252990254,0.0001180818516401,0.0008060834973285154
XLOC_l2_009947,0.858611320777872,0.0001183978316115,0.0008074902472496547
SOSTDC1,-0.853361914828397,0.0001188965658384,0.0008105154898768033
LRRN1,-0.570104772733838,0.0001195840023149,0.0008146348307905149
OTOP3,1.0950058701261,0.0001197326079435,0.0008154581418872718
HELLS,0.559139543167275,0.0001199909367342,0.0008168389272051585
EHD3,0.565534654587033,0.0001220813228835,0.0008297238475717619
XLOC_005788,-0.511454015926547,0.000122842720352,0.0008345126827796061
KLK6,0.932180165325708,0.00012302563565,0.0008355621401622833
C1orf38,0.57072582771481,0.0001234627890261,0.00083814378468446
C5AR1,0.800959145547798,0.0001250591775552,0.0008481973482557622
FBLN1,-0.689593611386965,0.0001262181220943,0.0008545618206274683
XLOC_007700,-0.601528470599449,0.0001272970554918,0.0008603969334850548
LOC100507333,-0.560295223847677,0.0001289754108766,0.0008707395761179693
CXorf61,1.50418408294362,0.0001299355161221,0.0008766172974738922
DGAT1,0.597761606306835,0.0001300419754692,0.0008770328613785595
XLOC_008840,-0.643204904735283,0.0001305002562253,0.0008790147902702537
TAAR8,-0.892905667673976,0.0001325459386304,0.0008897350489881669
OR51F1,0.549623900043045,0.0001326791340602,0.0008902224638724104
XLOC_005010,-0.624706388695618,0.0001336240914,0.0008963580913177813
LOC100131860,-0.641513628279907,0.000133894644644,0.0008975583523717774
CXCL5,1.70280857846625,0.000134324617789,0.0009002353175788215
KIF5C,-0.536037893165505,0.0001350921611072,0.0009051729207976274
C3orf15,-0.513009736792346,0.0001362610590721,0.0009111353820275028
FPR2,0.668960048494899,0.0001393055028433,0.0009302227033762555
LCN2,1.4837692431893,0.0001408634655855,0.0009395586760387368
LOC100507613,0.748817235849138,0.0001413898609315,0.0009424280410648497
PKDCC,0.503601595495944,0.0001421719978671,0.0009472116693081693
FCGR1B,0.812641525249168,0.0001434734746993,0.0009553688284383833
FMO2,-0.710274356340297,0.0001437762953481,0.000956182354247321
PLB1,0.509404373330438,0.0001442870999413,0.0009593459939083539
XPNPEP2,0.799961043630903,0.0001475796171849,0.0009794647221837943
XLOC_002541,0.531580718599352,0.0001488450803987,0.000986081880693642
TLR1,0.517974398172238,0.0001500696161091,0.0009935223875229176
LOC440925,-0.524591328292012,0.0001502819835913,0.0009944802823195506
TIMP3,-0.66121499895009,0.0001519374633251,0.001004756564400999
CLEC4A,0.630219612743539,0.0001521162474557,0.0010057125489827021
KCNG4,-0.502450643582384,0.0001543653650351,0.0010187490113746955
LOC100288911,0.538349488649431,0.0001544595334836,0.0010191416187732459
PLTP,-0.708266064898789,0.0001545541065532,0.001019536719053971
IL17C,0.694952602559384,0.000156639959124,0.001031922180076678
SNORD27,-0.561125048710313,0.000156642331745,0.001031922180076678
FAM40B,0.561773533690031,0.0001577887364405,0.0010381406139495417
XLOC_011014,-0.797288764418382,0.0001577982211281,0.0010381406139495417
VIPR1,0.568212640172981,0.0001601906966023,0.0010517614369411066
XLOC_006870,-0.525190355525398,0.0001623500669617,0.0010642747641914877
XLOC_l2_012855,-0.709426074326502,0.0001650758794195,0.0010802159751459063
XLOC_008426,0.780740158115465,0.0001667425609128,0.00108990889237219
ARPC5,0.535135885962152,0.0001676222399908,0.0010944417660185802
ZNF404,-0.504219921154336,0.0001680867439557,0.0010969871710793052
XLOC_005342,-0.6046249302107,0.0001694180107447,0.0011046941423929985
ABCG2,0.877508405549396,0.0001698156862355,0.0011065506401527437
ABCC13,0.61855988331194,0.0001717119889647,0.0011161848997333782
SLC7A9,1.6790339967408,0.0001769360332619,0.001145494934860403
OSGIN1,0.509889739679929,0.0001771183893712,0.0011462574822375744
DAND5,-0.761757356115451,0.0001778408700388,0.0011501733029710068
KCNE4,-0.825247104257745,0.000182250831772,0.0011748162851755947
BDKRB1,0.657716507754829,0.0001829793170279,0.001178736556075389
ACCS,-0.521656480814616,0.0001853817492861,0.001192122286218798
BTNL8,0.819709956096777,0.0001856323364292,0.001193211527336249
DNAJB13,-0.719147571179878,0.0001867509006544,0.0011993521565628294
XLOC_012638,0.655773971949775,0.0001889644829705,0.0012117146466369309
HOXB9,1.49468088363685,0.000190390123442,0.001219791791522454
ARL9,0.778691160045411,0.0001919102172703,0.0012281919566941588
TUBB3,0.736820904399395,0.0001923243565487,0.001230306528135219
HOTTIP,0.805371237942814,0.000192589490066,0.001231198593443465
NRG4,-0.6060121737653,0.0001935773171019,0.0012360964017162003
RASD1,-0.606682315312017,0.0001936079943208,0.0012360964017162003
ZNF503-AS1,0.548183558478398,0.0001938458385354,0.0012373461127016365
LOC100507307,0.673526800966731,0.000194666486431,0.0012415057949727057
ULBP2,0.60457240255975,0.0002001329567553,0.0012726779553877217
SCEL,0.793162098617151,0.0002006354428337,0.0012753064029559333
MEP1B,1.52599746022716,0.0002017703905259,0.001280973911595409
MYEF2,-0.522523036021815,0.0002028573697084,0.0012860551767201575
SMOC1,-0.513995092553187,0.0002031956750808,0.0012875192969544094
BCL2A1,0.610609828827889,0.0002035344903272,0.0012893881443707164
CRTAC1,-0.565142604079356,0.0002040465247217,0.0012922607970602712
LOC645638,1.03663433731632,0.0002041198659301,0.0012922607970602712
XLOC_013923,-0.51005722766555,0.0002045277006099,0.0012945638736859232
PROC,-0.607060367599796,0.0002072225908801,0.0013088023857262794
TNFRSF9,0.678406577008366,0.0002099379687561,0.0013233927554277705
RPL39L,0.573520275034679,0.0002110248253882,0.0013285341834850947
CATSPERB,0.739881163966627,0.0002116749829532,0.0013320566164943559
XLOC_l2_013425,0.508036230511832,0.0002118021764893,0.0013325716897168807
LOC100128511,-0.522504974092254,0.0002123535901892,0.0013354691436936036
XLOC_004100,0.696814438449284,0.0002147012752151,0.001348213905132769
MLN,1.78756004396813,0.0002148162507071,0.0013486477196710648
GABRB2,-0.58762680118708,0.000215576402863,0.00135284205153488
TINAG,1.04100707364362,0.0002165348622193,0.0013576971476212478
FOLR3,-0.702511734005535,0.0002199324853559,0.0013769441584233467
RRAGD,0.605045447082557,0.0002208351452688,0.0013820066544206761
LOC100131094,-0.905710314250425,0.0002212738562995,0.0013844573321119239
PRTN3,-0.556008592438012,0.0002226022386896,0.0013909918330023315
EREG,0.52831204516422,0.0002233245600395,0.0013949122572669132
KRT17,1.23556254647304,0.0002258245674611,0.0014096287996063735
ZNF334,-0.571307482562024,0.0002269102130117,0.0014152031706256027
C6orf141,0.703290920328874,0.0002291284996178,0.0014269184884017601
REG3G,1.65941959087006,0.0002293504905274,0.0014279983507667863
XLOC_009126,-0.745505701593808,0.0002298618258662,0.0014302729914367745
TFAP2A,0.562357436654315,0.0002377874329849,0.0014761506296071484
XLOC_002153,-0.614382935580664,0.0002403138528997,0.0014905748225024027
DSG3,1.15384035698321,0.0002421292919072,0.0015004506928311453
HOXC6,0.857839943689475,0.000242728127557,0.0015036454917042824
LOC100131366,0.524607508936771,0.0002461779309153,0.0015230899018397553
MC5R,-0.646230445672606,0.0002470235050746,0.0015273567782731633
LOC100507525,0.603886549725047,0.0002474181528903,0.0015294751108834953
CA1,1.94588102707886,0.0002502970697877,0.0015449969096662313
LOC100507334,-0.784240678569645,0.0002559893691886,0.0015731943918265534
AK8,0.718967061806691,0.0002579764806148,0.0015840812395126916
KRT6A,0.713409650179548,0.000258396145179,0.0015859953873267442
XLOC_007123,0.929108032167958,0.0002595018845986,0.0015917848851145183
ADORA3,0.507003358880559,0.0002633907887249,0.0016139550665236367
PFAS,0.566043112519971,0.0002660821556163,0.0016277315547984649
ADAM8,0.520623886246806,0.0002674615750263,0.001634468863978562
SYT16,0.514355893178176,0.0002678862086555,0.0016360432044820936
ATG9B,-0.556508418837257,0.0002709713030288,0.001651795198799082
FCGR2C,0.589501596199267,0.0002730640984608,0.0016622714914273147
XLOC_000371,1.03288909935837,0.0002751879444415,0.0016719502400758322
CYP4X1,-0.720647160270067,0.0002760017901486,0.0016758554977039375
GLYATL1,-0.501370976174997,0.0002775418403545,0.0016834674105960876
XLOC_014243,0.619409173029816,0.0002837192446426,0.001717746428009215
XLOC_l2_009668,0.518294710635763,0.0002840679926044,0.0017195036388585184
FLJ25917,0.577398452412366,0.0002854048523668,0.0017265289833996538
KRTAP25-1,-0.622602358464317,0.00028665569572,0.0017333822193043948
FABP2,1.3064274597778,0.0002871957242238,0.0017362904635854833
INSIG1,-0.544531487491751,0.0002885591247607,0.001743881940665926
DDO,0.576351670678774,0.0002891838447793,0.001747231667428879
LOC286186,-0.576840684317653,0.0002898664764649,0.0017495729185089104
SYNDIG1,-0.804764884691257,0.0002913744010696,0.0017572154522128884
HOXA11,1.20427570173815,0.0002927553396986,0.001765181354752248
KBTBD11,0.747551224261904,0.0002956245751231,0.001779925223052174
FLJ36000,-0.556818112398589,0.0002967891098444,0.0017862048658831102
DPEP2,0.517525181928112,0.0002975286099335,0.001789816929123762
RERG,-0.506457474737178,0.0003029563919951,0.0018173673092369872
SFTA2,0.719914459835091,0.0003039268078043,0.0018213297364911847
TMPRSS15,1.74325449647172,0.000312674427995,0.0018665196201334672
HOXC4,-0.536492328289576,0.0003141172029735,0.0018743708347178107
HOXA10,0.662311487197995,0.0003143593640995,0.0018746739026290799
CRYM,0.519449178579672,0.0003159337358385,0.0018836803872635094
DYX1C1,0.523821462745039,0.0003197250067382,0.0019043531613340539
BTBD16,1.03719441518924,0.0003212802607805,0.0019109055462087298
PAX4,-0.577540212693819,0.0003216630710779,0.0019124083214317872
CXCL17,-0.895619907116673,0.000324468614146,0.001927138971811368
CEACAM18,0.513847920906688,0.0003255835281512,0.0019329795404661547
LOC100130580,-0.516127607339433,0.0003272386928804,0.001941629458180738
IGFN1,-0.522625971486327,0.0003278440422703,0.0019448285656519127
XLOC_006390,1.32758036583194,0.000330100515928,0.001957029243916091
GALNT8,0.801406681426761,0.0003326828018364,0.0019697213571972187
XLOC_008877,-0.549478595379646,0.000332710521884,0.0019697213571972187
TDGF1,-0.507145601389509,0.0003331962334062,0.0019721995785179063
NT5E,0.572801452819117,0.0003360176354555,0.0019868986460294235
TRIM31,0.738682127520621,0.0003423250419907,0.002021347866992705
GSTM3,-0.522515562500514,0.0003441399994542,0.0020308406232851465
GBA3,1.96043490231598,0.0003466891536681,0.0020450623942188124
BST2,0.63122335823587,0.0003491688830937,0.002056387802877286
HRG,-0.715877061556811,0.0003508996066138,0.002064925438359302
ADRA1B,-0.569074228747943,0.0003539027836235,0.0020796830644126013
CSGALNACT1,-0.504830474800907,0.000357012539452,0.0020958618676419046
XLOC_006705,0.510615795646983,0.0003571507586599,0.002096254542739593
XLOC_004693,0.737715272572939,0.0003581502446863,0.002101701156318088
FGL2,0.603885217881301,0.0003586586479946,0.002103424535475016
NPTX1,0.937793118390111,0.0003653408918558,0.0021387725358283367
SERPINA3,1.22452811998113,0.0003660801621144,0.0021418203870631073
ARHGDIG,-0.793933408362206,0.0003682415364716,0.0021518954610911475
C6orf222,0.744127759056903,0.0003695031753059,0.0021584097228960026
XLOC_l2_005553,0.918007078656995,0.0003704511197145,0.0021630871262010186
FAM107A,-0.548144459796812,0.0003716008356808,0.0021685078155256853
MUC20,0.72958360990445,0.0003738348659208,0.00218024588999414
SI,2.17699662774631,0.0003785197565421,0.0022051403583084627
NEURL3,1.04193369512983,0.0003807395048827,0.0022161165714978783
LOC283663,0.729987823083231,0.0003810136639466,0.0022172731794183526
TM4SF4,1.45583728569418,0.0003885717714943,0.002256787988275591
EDN1,-0.545298855753623,0.0003901289852014,0.0022653844333330848
PLVAP,-0.51131519751414,0.0003904385095897,0.002266733883805236
TMEM176B,0.574813089133775,0.0003906295572002,0.0022673951070510527
CNDP1,1.20252627443866,0.0003914108076084,0.0022710327372153327
GAS2,-0.656847869165293,0.0003950619497163,0.0022899567215508136
NUAK2,0.500598829956814,0.0003953630490287,0.002290894192525611
CECR6,0.530045314186958,0.0003968615716513,0.0022976690046667466
LILRB2,0.718686628379546,0.0003981552834165,0.0023042511754714653
CXorf65,0.575451380132942,0.0004000354716242,0.0023137654871269414
FLJ35424,0.606103428058841,0.0004004202084606,0.002315535042550199
PDLIM4,0.514882550000726,0.0004013768887768,0.0023201542107341854
FAM129A,-0.52168354490072,0.0004049593534131,0.0023369861496801048
XLOC_009738,0.512947202700785,0.000409215378329,0.0023561954424632936
MS4A8B,0.624183606499521,0.0004130105732402,0.0023757202439583084
TMEM139,0.563100495426471,0.0004184754353949,0.002400595895882936
LY6D,1.70195847149189,0.00042551015127,0.002437125769932325
APOBEC3B,0.71778417344169,0.0004270470856354,0.002444023320867212
TTLL6,0.577633833950775,0.000428074373752,0.002448472108957527
C14orf180,-1.05827806542395,0.0004358060234808,0.0024868868772919906
LOC286087,0.633984627773551,0.0004378766650872,0.0024963053732340932
APOC3,1.91894246954825,0.0004386333707489,0.0025001081263709606
RIMKLA,0.549440114664884,0.0004430530513709,0.0025208989494071654
CLDN24,-0.831310775548452,0.0004470409538696,0.0025411295072185307
KCNA6,0.80184597407202,0.0004485301034395,0.0025481157316605504
NAGS,0.52472603991833,0.0004517137690814,0.0025637242653078762
MNDA,0.833708166392932,0.0004524412434293,0.0025673572623866126
NLRP5,-0.514906184026611,0.0004581782415562,0.002595901708666591
PAQR7,-0.607229794098732,0.000476057888866,0.00268684256539159
CABP1,-0.633800401557671,0.0004763876493886,0.0026881874501213858
C9orf128,-0.525778673072628,0.0004767708387005,0.002689833251628008
XLOC_010312,-0.695790453200562,0.0004784607700203,0.0026988493492047174
LOC100129269,-0.545054655503235,0.0004807124791424,0.0027105100416417597
OSTalpha,1.65911309264918,0.000480820698535,0.0027106001704482216
TPRXL,0.647217606248976,0.000480956289178,0.0027108445390032726
TRPV6,-0.611971264239567,0.0004867469236428,0.0027377069075626044
KCNK12,0.724978284993978,0.0004872622266344,0.002740080810626052
LCN15,0.757165952563146,0.0004877379703838,0.0027411825346412536
SNORA28,-0.546596988180521,0.0004928133306451,0.002766379764502819
WISP3,0.947774384638102,0.000496060074909,0.0027831640858010103
POSTN,-0.522854420397379,0.0004989562056283,0.002798344460115359
EFNA3,0.511444414176515,0.0004991383725752,0.0027983641901126793
XLOC_012667,-0.509872561584768,0.0004991501662097,0.0027983641901126793
XLOC_010623,-0.594950276155049,0.0005061482266399,0.0028300388288609933
LOC100499194,-0.613728482761406,0.0005064800281854,0.002831355348737404
C5orf49,-0.500583033015385,0.0005185733242352,0.0028879728733416823
GALNT14,-0.913878129432027,0.0005198957759042,0.0028947891364669628
CSF2,0.542586957629876,0.0005232952817521,0.0029076577311648163
DNASE1L3,0.60187417343112,0.0005278933765383,0.002930436446865803
FCGR3A,0.960302462927932,0.0005282607193115,0.002931921816643317
EMR3,0.504556390309623,0.0005304760239231,0.0029414395077456724
PIK3R3,0.555105087700383,0.0005344664590921,0.002960772912308885
XLOC_012724,-0.587771800664552,0.0005348727903727,0.00296246542847209
TPPP,0.562522549662006,0.0005387246442757,0.0029810483517935618
MLC1,0.61262318831292,0.0005411926944423,0.0029923933968523638
KRT16,0.690211503597157,0.0005559946135185,0.0030673117518456314
GPX3,-0.59164121784305,0.0005570681092496,0.0030721378864808813
TNFRSF18,0.527610559326134,0.0005676146265621,0.003124378843492601
C8G,0.739874763256848,0.0005683310353283,0.0031271742280764526
CNTNAP2,0.639701766475118,0.0005684419010291,0.00312717532524208
CDSN,0.597004560969057,0.0005734956459052,0.0031504855161911764
OR2A7,0.569999371761745,0.0005846401036085,0.0032047392638677222
SCARNA20,-0.526825903811964,0.0005855205245797,0.0032085170942286446
PDPN,0.776389644729005,0.00058631371549,0.0032122646291610968
XLOC_012236,-0.52260222306697,0.0005929203440778,0.003243019369394824
LOC340073,-0.544061545595029,0.0005930599878829,0.003243179554131497
FSD1,-0.534697605889039,0.0005957733695491,0.0032553490301611395
PRSS56,-0.621029008542771,0.0005958392008043,0.0032553490301611395
RN5-8S1,-0.534271965782425,0.0006031684008379,0.003288056569064034
MMP7,1.41404119656947,0.0006036348116407,0.0032899888435639632
KRT73,-0.63776853801137,0.0006136092304927,0.0033400163114872135
C4BPA,0.558829229168261,0.0006188743219988,0.0033618259842700064
SIGLEC10,0.65997580044209,0.0006200988629728,0.0033678553659295227
SLC15A1,0.772977347412816,0.0006224125726233,0.0033785483347346774
XLOC_006684,-0.622495606103474,0.0006285806010497,0.0034082521593447575
RANBP17,-0.536495713624956,0.000631916204889,0.0034257062219660455
RIN3,0.505146390741626,0.0006360794607867,0.003446368582890771
THBS2,0.534324202638698,0.0006381808463428,0.003457116813331282
GUCA2B,-0.931442713649194,0.0006423051439446,0.0034755486326148045
GLT1D1,0.537665282828715,0.0006484326710877,0.003502966790059803
FIGF,-0.691363511601454,0.0006531081173343,0.0035262798736396127
C2orf88,0.821803734517821,0.0006559266170873,0.003538719115074463
XLOC_l2_004315,-0.545912586733843,0.000656165540866,0.0035388865690897425
MME,1.11780226916932,0.0006618996226982,0.003565885630037526
C2CD4A,0.689441291583794,0.0006621956997566,0.0035668268373253227
XLOC_010918,-0.650866225265313,0.0006695731033871,0.0036026024098022875
FAM162B,-0.669086080327014,0.0006790872363667,0.00364778206952012
CECR3,-0.563899552309773,0.0006854410768071,0.0036758781350130984
SPP1,0.923774201761391,0.0006885750405488,0.003689978718389521
RGS2,0.809061505795646,0.000691604379814,0.0037025383881765885
NID1,-0.539143846830077,0.0007030725813548,0.0037594426893840724
