"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","term_type"
"631","GO:0016358","dendrite development","16/828","241/18860",0.0663900414937759,1.51221761180267,1.71489447655458,0.0661934644354892,0.475598744118554,0.440571971484079,"CAMK2B/EPHB3/RAB17/DCDC2/CUX2/NEDD4L/OBSL1/PAK3/PTPRS/CSMD3/DBN1/FZD4/KIF1A/CD3E/PACSIN1/GHRL",16,"BP"
"632","GO:0001657","ureteric bud development","8/828","98/18860",0.0816326530612245,1.859410430839,1.82779145154742,0.0662710695532456,0.475598744118554,0.440571971484079,"BMPER/TMEM59L/SIX4/RET/SMAD5/WNT6/GPC3/SIX1",8,"BP"
"633","GO:0001659","temperature homeostasis","13/828","186/18860",0.0698924731182796,1.59199522102748,1.73863550824493,0.0666734697062646,0.475598744118554,0.440571971484079,"ACVR2B/ADRB2/NPR3/ALDH1A1/PPARGC1A/IGF1R/PLCL1/ACADL/LEPR/ESRRG/G0S2/GHRL/PTGER3",13,"BP"
"634","GO:0046486","glycerolipid metabolic process","24/828","394/18860",0.0609137055837563,1.38747884940778,1.66556753121215,0.0667407473940203,0.475598744118554,0.440571971484079,"PLA1A/PLA2G6/PIK3C2G/INSIG1/PNPLA7/GPIHBP1/PNPLA1/PNPLA4/TMEM86B/PIGZ/MOGAT1/DGKD/IP6K3/PRKAA2/PLCL1/FUT1/TTC7B/APOA5/CWH43/PLA2G1B/FABP3/APOH/PLIN5/LIPF",24,"BP"
"635","GO:1904894","positive regulation of receptor signaling pathway via STAT","5/828","50/18860",0.1,2.27777777777778,1.93864587137057,0.0673282060923111,0.475598744118554,0.440571971484079,"F2/KIT/ERBB4/GHR/CSH1",5,"BP"
"636","GO:0019226","transmission of nerve impulse","7/828","82/18860",0.0853658536585366,1.94444444444444,1.83658580955515,0.0683937525092824,0.475598744118554,0.440571971484079,"SCN2A/KCNJ8/CLDN19/KCNMB2/GHRL/KCNK2/DRD5",7,"BP"
"637","GO:0031016","pancreas development","7/828","82/18860",0.0853658536585366,1.94444444444444,1.83658580955515,0.0683937525092824,0.475598744118554,0.440571971484079,"GATA6/ACVR2B/PAX4/SIDT2/CDK6/PTF1A/CDH2",7,"BP"
"638","GO:0001542","ovulation from ovarian follicle","2/828","10/18860",0.2,4.55555555555556,2.40992951655341,0.0685646699391086,0.475598744118554,0.440571971484079,"AFP/MMP19",2,"BP"
"639","GO:0003253","cardiac neural crest cell migration involved in outflow tract morphogenesis","2/828","10/18860",0.2,4.55555555555556,2.40992951655341,0.0685646699391086,0.475598744118554,0.440571971484079,"EDN1/FOLR1",2,"BP"
"640","GO:0006013","mannose metabolic process","2/828","10/18860",0.2,4.55555555555556,2.40992951655341,0.0685646699391086,0.475598744118554,0.440571971484079,"PMM1/MAN2A2",2,"BP"
"641","GO:0006228","UTP biosynthetic process","2/828","10/18860",0.2,4.55555555555556,2.40992951655341,0.0685646699391086,0.475598744118554,0.440571971484079,"NME3/NME9",2,"BP"
"642","GO:0007198","adenylate cyclase-inhibiting serotonin receptor signaling pathway","2/828","10/18860",0.2,4.55555555555556,2.40992951655341,0.0685646699391086,0.475598744118554,0.440571971484079,"GNAI1/HTR1E",2,"BP"
"643","GO:0008343","adult feeding behavior","2/828","10/18860",0.2,4.55555555555556,2.40992951655341,0.0685646699391086,0.475598744118554,0.440571971484079,"NPY/GHRL",2,"BP"
"644","GO:0008582","regulation of synaptic assembly at neuromuscular junction","2/828","10/18860",0.2,4.55555555555556,2.40992951655341,0.0685646699391086,0.475598744118554,0.440571971484079,"SIX4/SIX1",2,"BP"
"645","GO:0019317","fucose catabolic process","2/828","10/18860",0.2,4.55555555555556,2.40992951655341,0.0685646699391086,0.475598744118554,0.440571971484079,"FUT9/FUT1",2,"BP"
"646","GO:0032025","response to cobalt ion","2/828","10/18860",0.2,4.55555555555556,2.40992951655341,0.0685646699391086,0.475598744118554,0.440571971484079,"ALAD/BNIP3",2,"BP"
"647","GO:0032793","positive regulation of CREB transcription factor activity","2/828","10/18860",0.2,4.55555555555556,2.40992951655341,0.0685646699391086,0.475598744118554,0.440571971484079,"CRTC1/ADCY1",2,"BP"
"648","GO:0033210","leptin-mediated signaling pathway","2/828","10/18860",0.2,4.55555555555556,2.40992951655341,0.0685646699391086,0.475598744118554,0.440571971484079,"MT3/LEPR",2,"BP"
"649","GO:0035634","response to stilbenoid","2/828","10/18860",0.2,4.55555555555556,2.40992951655341,0.0685646699391086,0.475598744118554,0.440571971484079,"KCNJ11/KCNJ8",2,"BP"
"650","GO:0038130","ERBB4 signaling pathway","2/828","10/18860",0.2,4.55555555555556,2.40992951655341,0.0685646699391086,0.475598744118554,0.440571971484079,"NRG4/ERBB4",2,"BP"
"651","GO:0042354","L-fucose metabolic process","2/828","10/18860",0.2,4.55555555555556,2.40992951655341,0.0685646699391086,0.475598744118554,0.440571971484079,"FUT9/FUT1",2,"BP"
"652","GO:0042355","L-fucose catabolic process","2/828","10/18860",0.2,4.55555555555556,2.40992951655341,0.0685646699391086,0.475598744118554,0.440571971484079,"FUT9/FUT1",2,"BP"
"653","GO:0043653","mitochondrial fragmentation involved in apoptotic process","2/828","10/18860",0.2,4.55555555555556,2.40992951655341,0.0685646699391086,0.475598744118554,0.440571971484079,"ERBB4/BNIP3",2,"BP"
"654","GO:0048263","determination of dorsal identity","2/828","10/18860",0.2,4.55555555555556,2.40992951655341,0.0685646699391086,0.475598744118554,0.440571971484079,"SOSTDC1/GREM2",2,"BP"
"655","GO:0051593","response to folic acid","2/828","10/18860",0.2,4.55555555555556,2.40992951655341,0.0685646699391086,0.475598744118554,0.440571971484079,"CBS/FOLR1",2,"BP"
"656","GO:0051964","negative regulation of synapse assembly","2/828","10/18860",0.2,4.55555555555556,2.40992951655341,0.0685646699391086,0.475598744118554,0.440571971484079,"DKK1/PTPN13",2,"BP"
"657","GO:0060600","dichotomous subdivision of an epithelial terminal unit","2/828","10/18860",0.2,4.55555555555556,2.40992951655341,0.0685646699391086,0.475598744118554,0.440571971484079,"VANGL2/CELSR1",2,"BP"
"658","GO:0061626","pharyngeal arch artery morphogenesis","2/828","10/18860",0.2,4.55555555555556,2.40992951655341,0.0685646699391086,0.475598744118554,0.440571971484079,"EDN1/FOLR1",2,"BP"
"659","GO:0070244","negative regulation of thymocyte apoptotic process","2/828","10/18860",0.2,4.55555555555556,2.40992951655341,0.0685646699391086,0.475598744118554,0.440571971484079,"RORC/ADA",2,"BP"
"660","GO:0072172","mesonephric tubule formation","2/828","10/18860",0.2,4.55555555555556,2.40992951655341,0.0685646699391086,0.475598744118554,0.440571971484079,"SIX4/SIX1",2,"BP"
"661","GO:0090042","tubulin deacetylation","2/828","10/18860",0.2,4.55555555555556,2.40992951655341,0.0685646699391086,0.475598744118554,0.440571971484079,"BEX4/PRKAA2",2,"BP"
"662","GO:0097021","lymphocyte migration into lymphoid organs","2/828","10/18860",0.2,4.55555555555556,2.40992951655341,0.0685646699391086,0.475598744118554,0.440571971484079,"LRP12/RET",2,"BP"
"663","GO:1902224","ketone body metabolic process","2/828","10/18860",0.2,4.55555555555556,2.40992951655341,0.0685646699391086,0.475598744118554,0.440571971484079,"ACAT1/OXCT1",2,"BP"
"664","GO:1903998","regulation of eating behavior","2/828","10/18860",0.2,4.55555555555556,2.40992951655341,0.0685646699391086,0.475598744118554,0.440571971484079,"NPY/GHRL",2,"BP"
"665","GO:0071333","cellular response to glucose stimulus","11/828","151/18860",0.0728476821192053,1.65930831493745,1.74302769781421,0.0690043601124193,0.475598744118554,0.440571971484079,"PLA2G6/PTPRN/SIDT2/OXCT1/SLC29A1/ABCC8/IGF1R/PRKAA2/PDE8B/FUT1/GHRL",11,"BP"
"666","GO:0008347","glial cell migration","6/828","66/18860",0.0909090909090909,2.07070707070707,1.86717737579387,0.0691595921368288,0.475598744118554,0.440571971484079,"APCDD1/NDN/NTN1/ATP1B2/IDH2/ZMIZ1",6,"BP"
"667","GO:0048814","regulation of dendrite morphogenesis","6/828","66/18860",0.0909090909090909,2.07070707070707,1.86717737579387,0.0691595921368288,0.475598744118554,0.440571971484079,"CAMK2B/CUX2/NEDD4L/OBSL1/DBN1/FZD4",6,"BP"
"668","GO:0051289","protein homotetramerization","6/828","66/18860",0.0909090909090909,2.07070707070707,1.86717737579387,0.0691595921368288,0.475598744118554,0.440571971484079,"CRTC1/EVL/KCNJ12/GNMT/GRIA3/AQP4",6,"BP"
"669","GO:0042752","regulation of circadian rhythm","9/828","116/18860",0.0775862068965517,1.76724137931034,1.77616138325969,0.0692128358254624,0.475598744118554,0.440571971484079,"RORA/CRTC1/RORC/ADCY1/PPARGC1A/OPN4/PRKAA2/ADA/GHRL",9,"BP"
"670","GO:0072163","mesonephric epithelium development","8/828","99/18860",0.0808080808080808,1.84062850729517,1.7969925165879,0.0694695851396654,0.475598744118554,0.440571971484079,"BMPER/TMEM59L/SIX4/RET/SMAD5/WNT6/GPC3/SIX1",8,"BP"
"671","GO:0072164","mesonephric tubule development","8/828","99/18860",0.0808080808080808,1.84062850729517,1.7969925165879,0.0694695851396654,0.475598744118554,0.440571971484079,"BMPER/TMEM59L/SIX4/RET/SMAD5/WNT6/GPC3/SIX1",8,"BP"
"672","GO:0032956","regulation of actin cytoskeleton organization","22/828","357/18860",0.061624649859944,1.40367258014317,1.65004137170471,0.069551360835381,0.475598744118554,0.440571971484079,"GPM6B/EDN1/FAM107A/VANGL2/RHOBTB1/ASAP3/HIP1R/EVL/HRG/PRKD1/DAAM2/PAK3/CELSR1/LMOD2/SLC4A2/TGFB3/CYFIP2/ODAM/KANK4/WASF3/NPHS1/CGNL1",22,"BP"
"673","GO:0016237","microautophagy","3/828","22/18860",0.136363636363636,3.10606060606061,2.11795807083894,0.0698258875080943,0.475598744118554,0.440571971484079,"ULK1/ATG9B/ULK2",3,"BP"
"674","GO:0042474","middle ear morphogenesis","3/828","22/18860",0.136363636363636,3.10606060606061,2.11795807083894,0.0698258875080943,0.475598744118554,0.440571971484079,"INSIG1/EDN1/SIX1",3,"BP"
"675","GO:0046128","purine ribonucleoside metabolic process","3/828","22/18860",0.136363636363636,3.10606060606061,2.11795807083894,0.0698258875080943,0.475598744118554,0.440571971484079,"ENPP4/ADA/GNMT",3,"BP"
"676","GO:0046885","regulation of hormone biosynthetic process","3/828","22/18860",0.136363636363636,3.10606060606061,2.11795807083894,0.0698258875080943,0.475598744118554,0.440571971484079,"FFAR3/ADM/PDE8B",3,"BP"
"677","GO:0050802","circadian sleep/wake cycle, sleep","3/828","22/18860",0.136363636363636,3.10606060606061,2.11795807083894,0.0698258875080943,0.475598744118554,0.440571971484079,"GABRB3/ADA/GHRL",3,"BP"
"678","GO:0098664","G protein-coupled serotonin receptor signaling pathway","3/828","22/18860",0.136363636363636,3.10606060606061,2.11795807083894,0.0698258875080943,0.475598744118554,0.440571971484079,"GNAI1/GNAZ/HTR1E",3,"BP"
"679","GO:0001893","maternal placenta development","4/828","36/18860",0.111111111111111,2.53086419753086,1.97008293385254,0.0716033389432169,0.484844896246005,0.449137165403972,"STOX2/EPOR/LDOC1/GHRL",4,"BP"
"680","GO:0002021","response to dietary excess","4/828","36/18860",0.111111111111111,2.53086419753086,1.97008293385254,0.0716033389432169,0.484844896246005,0.449137165403972,"ADRB2/PPARGC1A/GUCA2B/SCTR",4,"BP"
"681","GO:0002385","mucosal immune response","4/828","36/18860",0.111111111111111,2.53086419753086,1.97008293385254,0.0716033389432169,0.484844896246005,0.449137165403972,"RAB17/DEFB1/FFAR3/PLA2G1B",4,"BP"
"682","GO:0035137","hindlimb morphogenesis","4/828","36/18860",0.111111111111111,2.53086419753086,1.97008293385254,0.0716033389432169,0.484844896246005,0.449137165403972,"ZBTB16/TFAP2B/GPC3/GDF5",4,"BP"
"683","GO:0048844","artery morphogenesis","7/828","83/18860",0.0843373493975904,1.92101740294511,1.80196490643733,0.0720124537354199,0.485238673446467,0.44950194180357,"EDN1/EFEMP2/TFAP2B/ZMIZ1/SIX1/ANGPTL3/FOLR1",7,"BP"
"684","GO:0097061","dendritic spine organization","7/828","83/18860",0.0843373493975904,1.92101740294511,1.80196490643733,0.0720124537354199,0.485238673446467,0.44950194180357,"CAMK2B/EPHB3/CUX2/PAK3/IGF1R/DBN1/KIF1A",7,"BP"
"685","GO:0050673","epithelial cell proliferation","29/828","496/18860",0.0584677419354839,1.33176523297491,1.60450331269555,0.0720653677484642,0.485238673446467,0.44950194180357,"BMPER/GATA6/PTPRN/SIDT2/CDK6/PRKD1/DEAF1/SIX4/KIT/ERBB4/PTPRM/IGFBP5/FGL1/CYP7B1/GPC3/ODAM/NUPR1/VEGFB/EGFR/FST/AR/SIX1/PDCD6/FUT1/RAP1GAP/APOH/HPN/GHRL/GDF5",29,"BP"
"686","GO:0042491","inner ear auditory receptor cell differentiation","5/828","51/18860",0.0980392156862745,2.23311546840959,1.88955061503757,0.0720817951460105,0.485238673446467,0.44950194180357,"WDPCP/KCNQ1/FGF20/LHFPL5/ANKRD24",5,"BP"
"687","GO:0010001","glial cell differentiation","17/828","263/18860",0.064638783269962,1.47232784114913,1.65292262252569,0.0725106214943822,0.486706468112001,0.450861636709255,"ABCA2/GPM6B/LAMB2/F2/PHGDH/ID4/SOX2/CDK6/KCNJ10/DAAM2/MAL/BNIP3/LAMA2/PTPRZ1/WASF3/CDH2/DNER",17,"BP"
"688","GO:0051222","positive regulation of protein transport","17/828","263/18860",0.064638783269962,1.47232784114913,1.65292262252569,0.0725106214943822,0.486706468112001,0.450861636709255,"PLA2G6/F2/ZDHHC2/PRKD1/OXCT1/TGFB3/C1QTNF3/ABCC8/RAPGEF4/TMEM132A/CHRM3/MYRIP/PLA2G1B/FGA/FGB/GHRL/FGG",17,"BP"
"689","GO:0017156","calcium-ion regulated exocytosis","6/828","67/18860",0.0895522388059701,2.03980099502488,1.82701503990048,0.0732873937185349,0.491206363123649,0.455030124623215,"SCAMP5/NLRP5/RIMS3/TRPV6/RAPGEF4/SYN2",6,"BP"
"690","GO:0009581","detection of external stimulus","11/828","153/18860",0.0718954248366013,1.63761801016703,1.69690202226586,0.0742496722978987,0.496934763292313,0.460336641065843,"ATP8A2/KCNQ1/TTR/KIT/OPN1MW/LHFPL5/OPN4/TAC4/HPN/CDH2/KCNK2",11,"BP"
"691","GO:0030900","forebrain development","25/828","419/18860",0.0596658711217184,1.35905595332803,1.59268341915683,0.0751427626231098,0.50218419362304,0.465199462716609,"KIF26A/CRTAC1/NPY/DKK1/PAX4/EPHB3/ATP1B2/TOX/ID4/NIN/SOX2/CDK6/PTPRS/SEMA3D/ERBB4/ZMIZ1/NEFL/EGFR/BNIP3/FUT1/FGF13/SLC1A2/CCKAR/APLP1/CDH2",25,"BP"
"692","GO:0034446","substrate adhesion-dependent cell spreading","8/828","101/18860",0.0792079207920792,1.8041804180418,1.73644842321218,0.0761455187678803,0.504502033638739,0.467346599053551,"POSTN/EPHB3/NTN4/FBLN1/FZD4/FGA/FGB/FGG",8,"BP"
"693","GO:0048640","negative regulation of developmental growth","8/828","101/18860",0.0792079207920792,1.8041804180418,1.73644842321218,0.0761455187678803,0.504502033638739,0.467346599053551,"ULK1/MT3/NTN1/ULK2/ADRB2/PTPRS/FGF13/KCNK2",8,"BP"
"694","GO:0032535","regulation of cellular component size","22/828","361/18860",0.0609418282548476,1.38811942136042,1.59550217029541,0.0762780102441207,0.504502033638739,0.467346599053551,"ULK1/EDN1/MT3/NTN1/ULK2/ZFYVE27/HIP1R/EVL/PRKD1/DAAM2/PAK3/LMOD2/PTPRS/RET/CYFIP2/NEFL/SCTR/KANK4/VAV3/FGF13/NPHS1/AQP4",22,"BP"
"695","GO:0071331","cellular response to hexose stimulus","11/828","154/18860",0.0714285714285714,1.62698412698413,1.67409072734405,0.0769645761742494,0.504502033638739,0.467346599053551,"PLA2G6/PTPRN/SIDT2/OXCT1/SLC29A1/ABCC8/IGF1R/PRKAA2/PDE8B/FUT1/GHRL",11,"BP"
"696","GO:0010559","regulation of glycoprotein biosynthetic process","5/828","52/18860",0.0961538461538462,2.19017094017094,1.84158706191034,0.0770142467775991,0.504502033638739,0.467346599053551,"ABCA2/NECAB3/RAMP1/ITM2A/IL33",5,"BP"
"697","GO:0042572","retinol metabolic process","5/828","52/18860",0.0961538461538462,2.19017094017094,1.84158706191034,0.0770142467775991,0.504502033638739,0.467346599053551,"PNPLA4/ALDH1A1/ADH7/RDH12/CYP2C8",5,"BP"
"698","GO:0043114","regulation of vascular permeability","5/828","52/18860",0.0961538461538462,2.19017094017094,1.84158706191034,0.0770142467775991,0.504502033638739,0.467346599053551,"PLVAP/ADM/PTP4A3/ABCC8/SH3GL2",5,"BP"
"699","GO:0009749","response to glucose","14/828","209/18860",0.0669856459330144,1.5257841573631,1.63788017929944,0.0772501122167711,0.504502033638739,0.467346599053551,"PLA2G6/ACVR2B/PTPRN/SIDT2/OXCT1/SLC29A1/GUCA2B/ABCC8/IGF1R/PRKAA2/PDE8B/FUT1/GLUL/GHRL",14,"BP"
"700","GO:0034394","protein localization to cell surface","6/828","68/18860",0.0882352941176471,2.00980392156863,1.78754735880797,0.0775529733776256,0.504502033638739,0.467346599053551,"ABCA2/GPM6B/GPIHBP1/NEDD4L/GGA2/ERBB4",6,"BP"
"701","GO:0040014","regulation of multicellular organism growth","6/828","68/18860",0.0882352941176471,2.00980392156863,1.78754735880797,0.0775529733776256,0.504502033638739,0.467346599053551,"ATP8A2/ADRB2/CACNA2D2/GHR/GHRL/GDF5",6,"BP"
"702","GO:0003161","cardiac conduction system development","4/828","37/18860",0.108108108108108,2.46246246246246,1.90806742808948,0.0776247179890709,0.504502033638739,0.467346599053551,"GATA6/KCNJ8/SMAD5/IRX3",4,"BP"
"703","GO:0007431","salivary gland development","4/828","37/18860",0.108108108108108,2.46246246246246,1.90806742808948,0.0776247179890709,0.504502033638739,0.467346599053551,"NTN4/TGFB3/EDA/EGFR",4,"BP"
"704","GO:0030947","regulation of vascular endothelial growth factor receptor signaling pathway","4/828","37/18860",0.108108108108108,2.46246246246246,1.90806742808948,0.0776247179890709,0.504502033638739,0.467346599053551,"MT3/FZD4/VEGFB/PDCD6",4,"BP"
"705","GO:0044273","sulfur compound catabolic process","4/828","37/18860",0.108108108108108,2.46246246246246,1.90806742808948,0.0776247179890709,0.504502033638739,0.467346599053551,"CDO1/ACAT1/GGT7/CBS",4,"BP"
"706","GO:0045879","negative regulation of smoothened signaling pathway","4/828","37/18860",0.108108108108108,2.46246246246246,1.90806742808948,0.0776247179890709,0.504502033638739,0.467346599053551,"GLIS2/PRKACB/GPC3/CD3E",4,"BP"
"707","GO:2000352","negative regulation of endothelial cell apoptotic process","4/828","37/18860",0.108108108108108,2.46246246246246,1.90806742808948,0.0776247179890709,0.504502033638739,0.467346599053551,"FUT1/FGA/FGB/FGG",4,"BP"
"708","GO:0009083","branched-chain amino acid catabolic process","3/828","23/18860",0.130434782608696,2.97101449275362,2.02675109370677,0.0777837695865704,0.504502033638739,0.467346599053551,"BCAT2/ACAT1/ALDH6A1",3,"BP"
"709","GO:0042531","positive regulation of tyrosine phosphorylation of STAT protein","3/828","23/18860",0.130434782608696,2.97101449275362,2.02675109370677,0.0777837695865704,0.504502033638739,0.467346599053551,"CTF1/KIT/ERBB4",3,"BP"
"710","GO:0044804","nucleophagy","3/828","23/18860",0.130434782608696,2.97101449275362,2.02675109370677,0.0777837695865704,0.504502033638739,0.467346599053551,"ULK1/ATG9B/ULK2",3,"BP"
"711","GO:0051151","negative regulation of smooth muscle cell differentiation","3/828","23/18860",0.130434782608696,2.97101449275362,2.02675109370677,0.0777837695865704,0.504502033638739,0.467346599053551,"PDCD4/NFATC2/RBPMS2",3,"BP"
"712","GO:1903020","positive regulation of glycoprotein metabolic process","3/828","23/18860",0.130434782608696,2.97101449275362,2.02675109370677,0.0777837695865704,0.504502033638739,0.467346599053551,"ABCA2/RAMP1/IL33",3,"BP"
"713","GO:0008645","hexose transmembrane transport","9/828","119/18860",0.0756302521008403,1.72268907563025,1.69465438421938,0.0784661662223698,0.504747697389674,0.467574170224439,"EDN1/SORBS1/PTPRM/GPC3/SLC5A2/SLC1A2/PLA2G1B/SLC2A4/SLC2A12",9,"BP"
"714","GO:0048545","response to steroid hormone","21/828","343/18860",0.0612244897959184,1.39455782312925,1.58024692842445,0.0788304714750139,0.504747697389674,0.467574170224439,"ABCA2/CDO1/SCGB2A1/FOXA1/EDN1/FAM107A/ALAD/PAQR7/BCL2L11/SSTR2/IGFBP2/SGK1/TGFB3/ZMIZ1/NEFL/CYP7B1/AR/GHR/SCNN1G/SCNN1B/ESRRG",21,"BP"
"715","GO:0001678","intracellular glucose homeostasis","12/828","173/18860",0.069364161849711,1.57996146435453,1.64212020889752,0.0793179625033296,0.504747697389674,0.467574170224439,"PLA2G6/PTPRN/SIDT2/OXCT1/SLC29A1/PPARGC1A/ABCC8/IGF1R/PRKAA2/PDE8B/FUT1/GHRL",12,"BP"
"716","GO:0055007","cardiac muscle cell differentiation","10/828","137/18860",0.072992700729927,1.66261151662612,1.66795409590578,0.0795410067705218,0.504747697389674,0.467574170224439,"GATA6/EDN1/DKK1/SORBS2/ALPK3/KCNJ8/OBSL1/NEBL/IRX3/NRAP",10,"BP"
"717","GO:0035924","cellular response to vascular endothelial growth factor stimulus","7/828","85/18860",0.0823529411764706,1.87581699346405,1.73414499523159,0.0795839881653069,0.504747697389674,0.467574170224439,"HRG/PRKD1/CCBE1/GAS1/PTP4A3/VEGFB/MT1G",7,"BP"
"718","GO:0120162","positive regulation of cold-induced thermogenesis","8/828","102/18860",0.0784313725490196,1.78649237472767,1.70668702101653,0.0796230835108559,0.504747697389674,0.467574170224439,"ADRB2/PPARGC1A/IGF1R/ACADL/LEPR/ESRRG/G0S2/GHRL",8,"BP"
"719","GO:0009582","detection of abiotic stimulus","11/828","155/18860",0.0709677419354839,1.61648745519713,1.65144375007674,0.0797412049514025,0.504747697389674,0.467574170224439,"ATP8A2/KCNQ1/TTR/KIT/OPN1MW/LHFPL5/OPN4/TAC4/HPN/CDH2/KCNK2",11,"BP"
"720","GO:0031345","negative regulation of cell projection organization","13/828","192/18860",0.0677083333333333,1.54224537037037,1.61826678493046,0.0809505587201242,0.504747697389674,0.467574170224439,"DENND5A/ULK1/MT3/NTN1/DKK1/ULK2/FIGNL2/EVL/HRG/ARHGAP24/PTPRS/RAP1GAP/FGF13",13,"BP"
"721","GO:0000098","sulfur amino acid catabolic process","2/828","11/18860",0.181818181818182,4.14141414141414,2.23321187789371,0.0814285479764633,0.504747697389674,0.467574170224439,"CDO1/CBS",2,"BP"
"722","GO:0001821","histamine secretion","2/828","11/18860",0.181818181818182,4.14141414141414,2.23321187789371,0.0814285479764633,0.504747697389674,0.467574170224439,"EDN1/SLC18A2",2,"BP"
"723","GO:0001865","NK T cell differentiation","2/828","11/18860",0.181818181818182,4.14141414141414,2.23321187789371,0.0814285479764633,0.504747697389674,0.467574170224439,"TOX/ZBTB16",2,"BP"
"724","GO:0006183","GTP biosynthetic process","2/828","11/18860",0.181818181818182,4.14141414141414,2.23321187789371,0.0814285479764633,0.504747697389674,0.467574170224439,"NME3/NME9",2,"BP"
"725","GO:0014820","tonic smooth muscle contraction","2/828","11/18860",0.181818181818182,4.14141414141414,2.23321187789371,0.0814285479764633,0.504747697389674,0.467574170224439,"EDN1/SCNN1B",2,"BP"
"726","GO:0015747","urate transport","2/828","11/18860",0.181818181818182,4.14141414141414,2.23321187789371,0.0814285479764633,0.504747697389674,0.467574170224439,"SLC22A13/SLC22A12",2,"BP"
"727","GO:0033632","regulation of cell-cell adhesion mediated by integrin","2/828","11/18860",0.181818181818182,4.14141414141414,2.23321187789371,0.0814285479764633,0.504747697389674,0.467574170224439,"CD3E/ADA",2,"BP"
"728","GO:0034635","glutathione transport","2/828","11/18860",0.181818181818182,4.14141414141414,2.23321187789371,0.0814285479764633,0.504747697389674,0.467574170224439,"ABCC5/SLC13A3",2,"BP"
"729","GO:0035443","tripeptide transmembrane transport","2/828","11/18860",0.181818181818182,4.14141414141414,2.23321187789371,0.0814285479764633,0.504747697389674,0.467574170224439,"ABCC5/SLC13A3",2,"BP"
"730","GO:0035581","sequestering of extracellular ligand from receptor","2/828","11/18860",0.181818181818182,4.14141414141414,2.23321187789371,0.0814285479764633,0.504747697389674,0.467574170224439,"DAND5/GREM2",2,"BP"
"731","GO:0046689","response to mercury ion","2/828","11/18860",0.181818181818182,4.14141414141414,2.23321187789371,0.0814285479764633,0.504747697389674,0.467574170224439,"ALAD/PGAM2",2,"BP"
"732","GO:0048251","elastic fiber assembly","2/828","11/18860",0.181818181818182,4.14141414141414,2.23321187789371,0.0814285479764633,0.504747697389674,0.467574170224439,"EFEMP2/THSD4",2,"BP"
"733","GO:0048262","determination of dorsal/ventral asymmetry","2/828","11/18860",0.181818181818182,4.14141414141414,2.23321187789371,0.0814285479764633,0.504747697389674,0.467574170224439,"SOSTDC1/GREM2",2,"BP"
"734","GO:0051838","cytolysis by host of symbiont cells","2/828","11/18860",0.181818181818182,4.14141414141414,2.23321187789371,0.0814285479764633,0.504747697389674,0.467574170224439,"F2/HRG",2,"BP"
"735","GO:0061762","CAMKK-AMPK signaling cascade","2/828","11/18860",0.181818181818182,4.14141414141414,2.23321187789371,0.0814285479764633,0.504747697389674,0.467574170224439,"KCNJ11/KCNJ8",2,"BP"
"736","GO:0071313","cellular response to caffeine","2/828","11/18860",0.181818181818182,4.14141414141414,2.23321187789371,0.0814285479764633,0.504747697389674,0.467574170224439,"RYR2/GSTM2",2,"BP"
"737","GO:0090311","regulation of protein deacetylation","2/828","11/18860",0.181818181818182,4.14141414141414,2.23321187789371,0.0814285479764633,0.504747697389674,0.467574170224439,"BEX4/PRKAA2",2,"BP"
"738","GO:0090649","response to oxygen-glucose deprivation","2/828","11/18860",0.181818181818182,4.14141414141414,2.23321187789371,0.0814285479764633,0.504747697389674,0.467574170224439,"SOX2/BNIP3",2,"BP"
"739","GO:0097646","calcitonin family receptor signaling pathway","2/828","11/18860",0.181818181818182,4.14141414141414,2.23321187789371,0.0814285479764633,0.504747697389674,0.467574170224439,"RAMP1/ADM",2,"BP"
"740","GO:0099612","protein localization to axon","2/828","11/18860",0.181818181818182,4.14141414141414,2.23321187789371,0.0814285479764633,0.504747697389674,0.467574170224439,"PRICKLE2/MAL",2,"BP"
"741","GO:1903276","regulation of sodium ion export across plasma membrane","2/828","11/18860",0.181818181818182,4.14141414141414,2.23321187789371,0.0814285479764633,0.504747697389674,0.467574170224439,"ATP1B2/FXYD4",2,"BP"
"742","GO:1903278","positive regulation of sodium ion export across plasma membrane","2/828","11/18860",0.181818181818182,4.14141414141414,2.23321187789371,0.0814285479764633,0.504747697389674,0.467574170224439,"ATP1B2/FXYD4",2,"BP"
"743","GO:1904749","regulation of protein localization to nucleolus","2/828","11/18860",0.181818181818182,4.14141414141414,2.23321187789371,0.0814285479764633,0.504747697389674,0.467574170224439,"NMD3/GLUL",2,"BP"
"744","GO:1990709","presynaptic active zone organization","2/828","11/18860",0.181818181818182,4.14141414141414,2.23321187789371,0.0814285479764633,0.504747697389674,0.467574170224439,"RIMS3/ERC2",2,"BP"
"745","GO:2000271","positive regulation of fibroblast apoptotic process","2/828","11/18860",0.181818181818182,4.14141414141414,2.23321187789371,0.0814285479764633,0.504747697389674,0.467574170224439,"BCL2L11/NUPR1",2,"BP"
"746","GO:0045744","negative regulation of G protein-coupled receptor signaling pathway","6/828","69/18860",0.0869565217391304,1.98067632850242,1.74875045640973,0.0819556977049505,0.507334332441637,0.469970305450711,"ADRB2/ADM/RGS7/ADA/APLP1/GHRL",6,"BP"
